danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,track_id,track_name,artists,track_genre,playlist_id,playlist_name,playlist_type
0.383,0.282,0.246,0.82,0.0467,1.76e-05,0.212,187.09,2GMHqFwYnY3OGSvACE1pkE,I'm On The Outside (Looking In),Little Anthony & The Imperials,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.855,0.691,0.647,0.144,0.0514,0.0,0.36,121.472,1cU34sZG9kF4FYHCoAD0Ib,Some Kind Of Wonderful - Remastered 1999,Grand Funk Railroad,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.94,0.423,0.745,0.0377,0.0379,1.27e-05,0.0718,104.045,71ynVwDmMDuLGU14sBp98v,You Had It All,Jeff Floyd,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.685,0.797,0.926,0.506,0.0558,0.00935,0.069,98.612,4QIjnRz7NIkadIPXQyB3UY,Cler Achel,Tinariwen,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.647,0.876,0.949,0.881,0.185,3.59e-05,0.26,151.925,1L7h8LzA5Pn1i97usaaSnC,Run Rudolph Run,Chuck Berry,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.397,0.536,0.301,0.0914,0.0685,0.0,0.0884,81.183,7hAZZj0Obta5dS1oYzWBcu,Bad Man,Esterly;Austin Jenckes,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.412,0.601,0.49,0.000866,0.0536,0.0455,0.321,114.543,3oN8FtgSrFmdTn4YgBY58e,I Was A Teenage Werewolf - Remastered,The Cramps,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.815,0.363,0.636,0.137,0.0354,0.0,0.157,113.99,17kvkuaX3jmBQr8KShf6Fl,She Was Playing Too,Terry Wright,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.416,0.484,0.232,0.295,0.0463,0.0,0.146,102.278,40KMzV1hp3BWU4Ql6V0a9R,Still Learning 'Bout Love,Wendell B;C.J.;Jason Little;Magic One,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.56,0.241,0.341,0.593,0.0314,0.195,0.122,79.537,5x7Oxaa9EEIx9nw17CC5yW,Chains And Things,B.B. King,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.44,0.778,0.304,0.0265,0.0327,1.04e-06,0.151,148.038,4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,Cage The Elephant,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.412,0.601,0.49,0.000866,0.0536,0.0466,0.321,114.537,3sEQf5AuiphddGXRIWBcO9,I Was A Teenage Werewolf - Remastered,The Cramps,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.429,0.477,0.327,0.766,0.0311,0.000638,0.16,88.534,5einzDm0JVThmbqavvqFpi,I Put A Spell On You,Nina Simone,blues,KAGGLE_BLUES,Blues (fan-curated proxy),fan_curated
0.687,0.865,0.97,0.672,0.0335,2.67e-05,0.0725,157.487,0B7fEajwCGa3lKfsmCBDV3,La Nena,Banda Cuisillos,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.498,0.432,0.365,0.688,0.0345,0.0,0.136,135.015,7isAr2kWfTN2y1IiP0ndEJ,Mistletoe and Wine,Cliff Richard,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.573,0.513,0.115,0.359,0.0464,2.25e-05,0.171,89.976,1HUXo7tsJsoaxstbUl6wBy,Vale Do Fim,7 Minutoz,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.547,0.667,0.867,0.356,0.0375,6.57e-05,0.335,120.155,4w6XvMSqNLmWcWhzgub28q,Tu Mami,Chuy Lizarraga y Su Banda Tierra Sinaloense,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.665,0.777,0.842,0.427,0.0399,0.0,0.115,174.831,3DjYOn9FGI4ruxzIzZ9BB8,Escuchame,Fidel Rueda,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.821,0.485,0.41,0.324,0.411,0.0,0.105,143.026,3U3gHqRwjam6CxwW68m30z,Resume,Lil Tjay,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.386,0.384,0.791,0.679,0.0426,0.0,0.116,146.387,4iFECwt9g4TzMpX304uqWy,She Never Talked to Me That Way,The Drifters,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.826,0.94,0.484,0.3,0.154,7.27e-05,0.979,109.591,4VvlkEYiQeEA9NmOOplkCM,Pilotando O Bonde Da Excursão / Inclusão: Balanço Do Jacaré / Good Times - Live,Marcelo D2;Jacaré,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.869,0.802,0.346,0.0978,0.504,0.0,0.0998,140.89,6orFb31OWo3wQSGIQfi6Nt,Up n Stuck,22Gz;Kodak Black,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.562,0.822,0.539,0.487,0.0298,8.94e-05,0.358,99.269,5abYgNnFHZpsSOBHaQPsln,A Veces Lloro,Banda Cuisillos,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.57,0.532,0.886,0.476,0.0666,0.000633,0.0414,96.705,4hFjUsE7zmtCk8SFUtm6VQ,El Charro Viejo,Joan Sebastian,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.6,0.389,0.811,0.564,0.0327,0.0,0.0846,150.309,0F6ajDDUlAepkLFIyBLS0W,Aunque Te Enamores,Valentín Elizalde,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.696,0.617,0.524,0.196,0.0286,0.0,0.0648,95.032,5OQGBfftOwNNCurN60x8SC,El Mentiroso,Banda Carnaval,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.728,0.333,0.966,0.462,0.0387,0.0,0.112,102.586,0TBBrqwC87pusube1JOiw9,Que Se Te Olvidó,La Original Banda El Limón de Salvador Lizárraga,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.752,0.92,0.744,0.0148,0.0649,2.03e-05,0.116,114.16,2vtGCoqTS1yUfxq9YxKyKq,Motownphilly,Boyz II Men,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.59,0.532,0.584,0.504,0.0293,0.0,0.145,145.973,1LHuh8FGqIo4VqFPwq9Ck4,Dime Que Sí - Banda,Edwin Luna y La Trakalosa de Monterrey,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.743,0.852,0.56,0.00317,0.0528,0.0733,0.292,124.019,0YOxIn3KAjEGmNsrlgGSVp,Tudo Que Ela Gosta De Escutar - Lion Remix,Charlie Brown Jr.;LION dj,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.657,0.931,0.493,0.0157,0.15,0.11,0.277,104.983,20XepQLAx0psdctutoizL7,Instinto coletivo,O Rappa,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.609,0.726,0.516,0.421,0.0611,0.0,0.288,89.362,5iocCeqUoCGpT7ZY9oHl6I,Chuva De Novembro,Projota,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.498,0.432,0.365,0.688,0.0345,0.0,0.136,135.015,0EkSHAQktdf7R26LRQiKGQ,Mistletoe and Wine,Cliff Richard,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.539,0.37,0.478,0.817,0.0307,0.0,0.393,115.782,4aUsqDkhFNG0IADV9SkaSY,Una Lágrima (Una Lacrima),Estela Nuñez,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.615,0.699,0.464,0.688,0.063,0.0,0.142,167.993,4pq5g8DHg6lX7gDqu4OGlg,NADA FÁCIL,Luccas Carlos;Vitão,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.562,0.512,0.189,0.109,0.0239,0.0,0.065,142.4,0jSlCQQ0XiIo0XcX7VTrb3,I'll Make Love To You,Boyz II Men,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.888,0.566,0.488,0.13,0.403,0.0,0.121,142.974,3bu9zBjvsZ1A14tbN6tseM,Fallen Blixkys,22Gz,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.757,0.444,0.382,0.186,0.25,9.23e-06,0.0915,127.008,0Rcx58KQSuUsFYVvWG10Mu,Fome de Poder (Jack Hanma),anirap,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.798,0.633,0.782,0.0795,0.043,0.000318,0.257,89.029,7l8mFTAzCM0dFiWIPNbzfr,O Tempo Passa,Maneva,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.869,0.802,0.346,0.0978,0.504,0.0,0.0998,140.89,3QTZkm3pLOZfErqf91YSOO,Up n Stuck,22Gz;Kodak Black,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.698,0.661,0.784,0.608,0.0402,0.000393,0.172,93.011,0imVQmXZyESypKfQM4QNzX,Muchachita de Ojos Tristes - Banda Version,"Sergio Vega ""El Shaka""",r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.735,0.262,0.526,0.641,0.0324,0.000156,0.134,116.13,3KKYKEbPbA2WGUzKL97Vn1,Celia,Joan Sebastian,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.488,0.745,0.686,0.371,0.287,7.68e-05,0.122,166.723,0ipjWegd1m7BL6lHahGrSx,Tribunal de rua,O Rappa,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.619,0.603,0.958,0.712,0.0342,0.0,0.0721,127.433,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.698,0.443,0.931,0.391,0.0459,0.0,0.086,136.803,69RBhbgVjnfVzzUvFokYRC,24 Horas del Dia,Banda Autentica de Jerez,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.666,0.875,0.688,0.288,0.0289,0.0,0.393,133.897,2WjLc16JdLH2V6FMk8VFsZ,Popstar,João Penca E Seus Miquinhos Amestrados,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.33,0.905,0.259,0.000233,0.0497,8.14e-06,0.0712,163.142,4yA2SM7XCLkSgkBUSoZb5S,Sing,Travis,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.782,0.536,0.23,0.387,0.036,0.0,0.173,129.994,2g57Cb8iArpvKqfEArfZcY,Cria Da Folha,Takr;Sidney Scaccio;MHRAP,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.332,0.429,0.242,0.356,0.0287,3.1e-05,0.0619,128.091,5faGdgen5IBXaZixIWOdzu,We're All Alone,Rita Coolidge,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.687,0.327,0.793,0.516,0.039,0.0,0.0908,80.019,68liqwYAr7W5EtDaHgCi9N,Solo Vete Por Favor,La Adictiva,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.579,0.731,0.5,0.364,0.26,0.0,0.224,95.273,7sJ0VFD8RTibWzn8oBUhzW,Esperar o Sol,Flora Matos;Stereodubs,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.587,0.441,0.815,0.45,0.0376,0.0,0.355,144.821,7yaAq7FKFtjrndst1JTNoA,Eu Sou Free,Sempre Livre,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.61,0.404,0.968,0.864,0.198,1.75e-06,0.0741,173.039,2kYP8mTOqjJymK3F9v6L5D,La Hablantina,Joan Sebastian,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.54,0.71,0.403,0.0856,0.0325,0.00426,0.0578,134.719,14IzkK3IZfcIMWnriKclKo,A Flor,Los Hermanos,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.729,0.899,0.974,0.423,0.0468,8.44e-05,0.106,145.095,2bCsFEdKi0EXK8GWSkNClD,Las Güilotas,Chuy Lizarraga y Su Banda Tierra Sinaloense,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.747,0.624,0.648,0.304,0.34,0.0,0.155,135.921,6GenSQjsQHvJ6ZhwzxJhhL,Castelo Triste,Facção Central,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.764,0.618,0.99,0.489,0.0508,0.0,0.0575,119.938,15BI6N9wQ0wnALSpxPxap5,Los Tres De Zacatecas,Banda Autentica de Jerez,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.563,0.933,0.364,0.113,0.177,0.0,0.119,164.061,4ujiGaEqeg8aMtXLNWL8HX,Rap Do Kaneki: Faminto Por Humanos (Nerd Hits),7 Minutoz,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.801,0.844,0.871,0.292,0.0387,0.000633,0.0837,113.005,0mFUqKd7VxTNNMfHefoxwS,Popurrí: Las Vaquillas Cabronas,Chuy Lizarraga y Su Banda Tierra Sinaloense;Marco Flores Y La Jerez,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.8,0.464,0.87,0.739,0.0324,1.33e-06,0.131,100.718,07Yr4PU7SAT5NCSjZppwhP,Tatuajes,Joan Sebastian,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.498,0.432,0.365,0.688,0.0345,0.0,0.136,135.015,4JDVhYoBEwxf53DbJ8BRoF,Mistletoe and Wine,Cliff Richard,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.789,0.527,0.966,0.297,0.0335,6.37e-05,0.065,131.041,1ghKTQnQ3eK4PCz1sCdNoa,Te Llevaste Lo Mejor,La Original Banda El Limón de Salvador Lizárraga;Joel Elizalde,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.608,0.447,0.673,0.335,0.0663,3.51e-05,0.169,90.777,2RWApboy1wKHMeLD6KlFI9,Que Me Perdone Tu Señora,Manoella Torres,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.806,0.518,0.21,0.297,0.0825,0.0,0.124,120.011,23GR9nkuwM0at7aJmHhBrg,Ninja Descolado 2,MHRAP,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.683,0.586,0.725,0.619,0.358,0.0,0.144,78.786,5hO76mbTvvaKqpo3EmMb8N,Paz Interior,RZO,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.375,0.551,0.701,0.493,0.131,0.00615,0.135,145.445,1YLIdBkPxQwklrVk9RlzJP,Catarino Y Los Rurales,Valentín Elizalde,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.791,0.495,0.825,0.595,0.0799,0.0,0.0862,140.835,41W0wl8R09GtIJ9wO677kF,Erótico Y Romántico,Banda Autentica de Jerez,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.768,0.584,0.911,0.234,0.0682,4e-06,0.325,113.767,4rHbutI3cCzyEnIYzkPP1p,Weekend,Blitz,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.505,0.53,0.682,0.00437,0.0499,0.164,0.0513,84.77,6VBut35l7vvjb8No4WboLS,Ya Es Muy Tarde,Los Pasteles Verdes,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.771,0.746,0.502,0.0902,0.262,0.0,0.0464,148.054,2ImAP3mezUhfEZkqx8HtYW,Brinquedo Assassino,A Família,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.655,0.944,0.344,0.319,0.151,0.0,0.888,97.957,4FbTre6XTjpHT54Kij86GS,Meu Pai É Rastafar-I - Ao Vivo Em São Paulo,Maneva;Oriente;Haikaiss,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.404,0.193,0.273,0.794,0.0305,0.000296,0.103,77.026,0SsYlkXxZ5vkWOTsKxMfMz,Lonesome Town,Ricky Nelson,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.37,0.467,0.811,0.3,0.0334,0.0,0.0888,180.611,5jlWc3WmSTZ73RNmCqCQP3,Animas Que No Amanezca,Alberto Vazquez;Manolo Muñoz,r-n-b,KAGGLE_RNB,R&B (fan-curated proxy),fan_curated
0.0,0.0353,0.0,0.0,0.0,4.8e-05,0.424,0.0,1TQHup7ICgn33yWMgnkUyw,Extreme Rain,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.0,2.01e-05,0.0,0.0,0.0,0.124,0.688,0.0,45njeRvYMyB8vT6iIVKEdz,Pure Brown Noise,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.0,0.0011,0.0,0.122,0.0,0.114,0.123,0.0,5LCe1aLRmkDknpeNpiva68,Weißes Rauschen: Schlafmittel,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.709,0.571,0.473,0.382,0.0811,0.0,0.0931,88.529,28ZQZTC6RVfXEFzpR4YwXB,Mister Mister,Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.613,0.471,0.406,0.316,0.107,1.37e-06,0.117,143.064,1e2uzg2yWFPoYs0hKx65yE,Better,Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.0912,0.224,0.0376,0.0824,0.0393,0.207,0.0928,59.592,4ITXYNLwUkdX5k5y8M2SU4,Calling Wisdom,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.819,0.601,0.482,0.347,0.0389,0.798,0.0773,127.989,6Xw5vTsRaUPaJO8mL0lUzh,Apricots,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.602,0.47,0.29,0.225,0.024,4.47e-06,0.0992,93.503,5A7DqDPUp55MV8ChC252FK,Passing Time - Remastered 2003,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.238,0.448,0.166,0.389,0.0303,0.616,0.101,144.059,4kGYnphKiUfQMkamMrW7NJ,Liberta,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.579,0.606,0.348,0.743,0.0319,0.0895,0.113,155.042,04KkoQzL9rMw4jjDzCbET7,I Feel Better,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.524,0.357,0.303,0.62,0.0283,0.809,0.124,77.009,18D1B8L0d1UmLNKKunrs7y,Whirling Flames (Excerpt),Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.373,0.354,0.131,0.532,0.0279,2.25e-06,0.146,106.081,52AS97tGBON6veIFH3imn5,Give Me Forever (I Do),Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.583,0.557,0.595,0.663,0.0494,0.0,0.374,73.615,51kQvG4aghW17VSZKkfxTp,MOVIE,Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.0,0.000262,0.0,0.175,0.0,0.585,0.581,0.0,55wsymeCqNNMiS6i0isfJk,Outside Air Unit 2,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.245,0.568,0.27,0.303,0.0706,0.535,0.93,165.774,59unyJeUOgH2ZNwS7sYA9G,Keys to Imagination - Live,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.649,0.525,0.603,0.912,0.0347,0.000111,0.121,97.808,40jiZBsr1W3SG15AGU9227,Small Hands,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.613,0.471,0.406,0.316,0.107,1.37e-06,0.117,143.064,001APMDOl3qtx1526T11n1,Better,Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.602,0.371,0.211,0.23,0.0322,0.0,0.0887,120.01,1RgiH5ucgoEWDKmGyA5drQ,Neptune,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.482,0.463,0.0427,0.282,0.0573,0.848,0.36,115.011,4llDF3RuBQYj2nkjTCJY4w,Quiet,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.641,0.436,0.535,0.636,0.323,2.68e-05,0.14,129.08,0SLE0Ym3WhxfHSDR7Qd5pf,Stylin',Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.619,0.564,0.787,0.872,0.0293,0.926,0.16,131.908,3kbaZC3FZTecvlSR67Sr19,Fingerbib,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.573,0.747,0.632,0.695,0.0761,1.05e-05,0.103,172.159,7HoWiIdwg7A2vomrmGmW6N,Saturday Nights,Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.741,0.645,0.546,0.469,0.0423,6.95e-05,0.121,139.972,6QzghWY3hHDC39o5fZorp6,cannot be bothered,Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.47,0.597,0.326,0.33,0.119,1.77e-05,0.0865,139.127,1QrHedvkA9dNZsWnRbJc3o,F.O.E,Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.105,0.0383,0.00485,0.256,0.147,0.854,0.434,76.137,0oFdYsXknHWD8uIIEavZKv,Waves Ionic Sea,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.285,0.55,0.0559,0.326,0.0414,0.866,0.128,89.986,7B87dSMUgWM2Taj0EEXtjp,Abiogenesis,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.312,0.472,0.346,0.678,0.0415,0.0,0.107,82.253,0JwhT2vTrFK4eFlX5ecTdf,Never Alone,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.065,0.341,0.0334,0.154,0.0482,0.854,0.109,65.38,56oReVXIfUO9xkX7pHmEU0,On the Nature of Daylight,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.149,0.146,0.0739,0.214,0.0617,0.641,0.112,86.812,3OhTLfQ4dqsCvRHd6MEwoF,Fan Heater 2kW,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.712,0.64,0.684,0.607,0.0401,0.599,0.324,94.992,5kbvcxWFMPNY1zPI3y0wHa,Would You Mind,Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.369,0.46,0.173,0.0205,0.0274,0.473,0.109,94.523,1WTlony1MLK4u5OaG8uTLg,Apocalypse,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.509,0.468,0.292,0.769,0.0256,0.945,0.116,142.991,0S6wkErxrIC9eOLADvFUNl,Nothing Else Matters,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.585,0.51,0.622,0.818,0.0705,5.81e-06,0.28,78.324,0ywYfM7AOcyvOql97K6O5p,Follow Through,Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.608,0.4,0.166,0.489,0.0252,0.902,0.111,93.006,3m1Vgii1dPwavyxkbRe2fE,Mi Alma Espanol,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.0,2.01e-05,0.0,0.0,0.0,0.977,0.32,0.0,01M0YRamUAhV0XMPZrUIky,Static Rainstorm,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.109,0.000965,0.00536,2.21e-06,0.162,0.787,0.352,79.516,6zC1g4U6YqF7pq1oOYyG6a,Bedtime Baby,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.57,0.665,0.674,0.368,0.0272,0.376,0.157,120.538,6KU1Jwa2vjyiR8hLAGxMBh,Unto the Burning Circle,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.183,0.0112,0.00142,1.14e-06,0.33,0.462,0.39,80.403,5paqDaG3OXztEI294HoGFM,Ocean,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.0,2.03e-05,0.0,0.0,0.0,0.0,0.838,0.0,33BhBduJ2m2FQ0cYpl0aQE,Pouring Rain with Pure Brown Noise - Loopable with no fade,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.684,0.512,0.466,0.544,0.0525,0.0,0.097,119.901,38o5lj4mbLK34vQkJUlMrg,London,Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.561,0.367,0.125,0.373,0.0246,0.831,0.0989,73.993,6VJYENs5BugMc1dCVepivD,Flash,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.0,0.0052,0.0,0.108,0.0,0.555,0.589,0.0,0XsJEXpDjyrTR08Su32Vpy,Healing Noises for Insomniac,Relaxing White Noise,sleep,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.794,0.571,0.632,0.836,0.0521,0.0174,0.0918,90.033,4m5HKGwULoA0SvhaXiDMPR,Call You Mine (feat. Geologic Of The Blue Scholars),Relaxing White Noise,chill,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.473,0.361,0.246,0.732,0.0293,0.922,0.584,95.012,5aeT0ug8aEM2UZYUUKG14e,Déjà Vu,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.402,0.525,0.31,0.0345,0.0301,0.000287,0.134,135.104,754WgEesWgssZG3XzU9XcG,Nuclear,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.633,0.443,0.364,0.703,0.0278,0.484,0.0777,112.987,1i0INf4g7fgXDI4WEiGYrU,Take My Hand,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.588,0.535,0.594,0.872,0.0278,0.894,0.11,148.031,3QiZ5ybQy9tMGqVexkusBb,20.000 Miles Over The Sea,Relaxing White Noise,new-age,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
0.253,0.405,0.303,0.146,0.035,0.824,0.142,188.31,3Mlhgm39yBpuCwyZB8d8Md,K.,Relaxing White Noise,ambient,GHOST_RWN,Relaxing White Noise catalog (ghost-suspect),ghost_suspect
